"","ID","status","word1","word2","word3","response","answer_key","accuracy","rt","attempt","NAtrials","contrast","cswl_list","item","trained","x_dental","Task","recruitmentplatform"
"1568","11965","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1033.47499997471,1,NA,"native","B","36","0","1","post-test","sona"
"1569","11965","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1804.80499999248,1,NA,"hindi","B","6","1","1","post-test","sona"
"1570","11965","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1948.82499999949,1,NA,"hindi","B","24","0","0","post-test","sona"
"1571","11965","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,803.745000011986,1,NA,"native","B","33","0","1","post-test","sona"
"1572","11965","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","y","y",1,1770.95499998541,1,NA,"hindi","B","3","1","1","post-test","sona"
"1573","11965","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1542.54999998375,1,NA,"hindi","B","21","0","0","post-test","sona"
"1574","11965","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1110.52499999641,1,NA,"native","B","27","0","1","post-test","sona"
"1575","11965","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,2069.30500001181,1,NA,"hindi","B","15","0","1","post-test","sona"
"1576","11965","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1059.49000001419,1,NA,"native","B","26","0","1","post-test","sona"
"1577","11965","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1261.09499999438,1,NA,"hindi","B","9","1","0","post-test","sona"
"1578","11965","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1241.64500000188,1,NA,"native","B","30","0","1","post-test","sona"
"1579","11965","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1753.37000002037,1,NA,"hindi","B","23","0","0","post-test","sona"
"1580","11965","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1849.73499999614,1,NA,"hindi","B","11","1","0","post-test","sona"
"1581","11965","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,2354.33000000194,1,NA,"hindi","B","18","0","1","post-test","sona"
"1582","11965","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1295.78499999479,1,NA,"native","B","35","0","1","post-test","sona"
"1583","11965","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1719.50000000652,1,NA,"hindi","B","20","0","0","post-test","sona"
"1584","11965","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1656.37000001152,1,NA,"hindi","B","2","1","1","post-test","sona"
"1585","11965","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,2127.71000000066,1,NA,"hindi","B","4","1","1","post-test","sona"
"1586","11965","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1839.18999999878,1,NA,"hindi","B","22","0","0","post-test","sona"
"1587","11965","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1325.71999999345,1,NA,"native","B","25","0","1","post-test","sona"
"1588","11965","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1378.49500001175,1,NA,"hindi","B","7","1","0","post-test","sona"
"1589","11965","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","y","m",0,355.729999981122,1,NA,"native","B","31","0","1","post-test","sona"
"1590","11965","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,987.725000013597,1,NA,"native","B","28","0","1","post-test","sona"
"1591","11965","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1706.08500001254,1,NA,"hindi","B","13","0","1","post-test","sona"
"1592","11965","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1127.63000000268,1,NA,"hindi","B","1","1","1","post-test","sona"
"1593","11965","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1298.64500000258,1,NA,"hindi","B","16","0","1","post-test","sona"
"1594","9643","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1157.47000003466,1,NA,"hindi","A","12","1","0","post-test","sona"
"1595","9643","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,570.520000008401,1,NA,"native","A","36","0","1","post-test","sona"
"1596","9643","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,2372.8949999786,1,NA,"hindi","A","6","1","1","post-test","sona"
"1597","9643","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1832.04000000842,1,NA,"hindi","A","24","0","0","post-test","sona"
"1598","9643","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,613.909999956377,1,NA,"native","A","33","0","1","post-test","sona"
"1599","9643","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,2712.67500001704,1,NA,"hindi","A","3","1","1","post-test","sona"
"1600","9643","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1720.38000001339,1,NA,"hindi","A","21","0","0","post-test","sona"
"1601","9643","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,290.725000028033,1,NA,"native","A","27","0","1","post-test","sona"
"1602","9643","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,2221.51000000304,1,NA,"hindi","A","15","0","1","post-test","sona"
"1603","9643","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1611.38499999652,1,NA,"hindi","A","10","1","0","post-test","sona"
"1604","9643","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,783.055000007153,1,NA,"native","A","29","0","1","post-test","sona"
"1605","9643","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1459.02000000933,1,NA,"hindi","A","5","1","1","post-test","sona"
"1606","9643","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","y","m",0,1676.67499999516,1,NA,"hindi","A","19","0","0","post-test","sona"
"1607","9643","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,18.4850000077859,1,NA,"native","A","34","0","1","post-test","sona"
"1608","9643","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1985.19999999553,1,NA,"hindi","A","17","0","1","post-test","sona"
"1609","9643","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","y","m",0,1055.54500001017,1,NA,"hindi","A","8","1","0","post-test","sona"
"1610","9643","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,675.734999997076,1,NA,"native","A","32","0","1","post-test","sona"
"1611","9643","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1641.11500000581,1,NA,"hindi","A","14","0","1","post-test","sona"
"1612","9643","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1273.08499999344,1,NA,"hindi","A","4","1","1","post-test","sona"
"1613","9643","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1145.61499998672,1,NA,"hindi","A","22","0","0","post-test","sona"
"1614","9643","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,450.490000017453,1,NA,"native","A","25","0","1","post-test","sona"
"1615","9643","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1362.34499997227,1,NA,"hindi","A","7","1","0","post-test","sona"
"1616","9643","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,927.810000022873,1,NA,"native","A","31","0","1","post-test","sona"
"1617","9643","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,306.929999962449,1,NA,"native","A","28","0","1","post-test","sona"
"1618","9643","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1240.87999999756,1,NA,"hindi","A","13","0","1","post-test","sona"
"1619","9643","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","y","y",1,2834.18000000529,1,NA,"hindi","A","1","1","1","post-test","sona"
"1620","9643","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1368.4999999823,1,NA,"hindi","A","16","0","1","post-test","sona"
"1621","9643","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,48.5850000404753,1,NA,"native","A","26","0","1","post-test","sona"
"1622","9643","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","y","m",0,1134.45000001229,1,NA,"hindi","A","9","1","0","post-test","sona"
"1623","9643","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,885.479999997187,1,NA,"native","A","30","0","1","post-test","sona"
"1624","9643","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1185.44500001008,1,NA,"hindi","A","23","0","0","post-test","sona"
"1625","9643","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1598.0199999758,1,NA,"hindi","A","11","1","0","post-test","sona"
"1626","9643","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1542.20000002533,1,NA,"hindi","A","18","0","1","post-test","sona"
"1627","9643","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,174.630000023171,1,NA,"native","A","35","0","1","post-test","sona"
"1628","9643","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","y","m",0,1475.6800000323,1,NA,"hindi","A","20","0","0","post-test","sona"
"1629","9643","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","y","y",1,772.400000016205,1,NA,"hindi","A","2","1","1","post-test","sona"
"1630","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1212.03999999852,1,NA,"hindi","B","12","1","0","post-test","sona"
"1631","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,586.180000005697,1,NA,"native","B","36","0","1","post-test","sona"
"1632","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,852.995000001101,1,NA,"hindi","B","6","1","1","post-test","sona"
"1633","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,887.334999999439,1,NA,"hindi","B","24","0","0","post-test","sona"
"1634","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,939.16999999783,1,NA,"native","B","33","0","1","post-test","sona"
"1635","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,931.010000000242,1,NA,"hindi","B","3","1","1","post-test","sona"
"1636","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1651.78999999625,1,NA,"hindi","B","21","0","0","post-test","sona"
"1637","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1637.55999999557,1,NA,"native","B","27","0","1","post-test","sona"
"1638","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1447.49500000034,1,NA,"hindi","B","15","0","1","post-test","sona"
"1639","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1039.77999999915,1,NA,"hindi","B","10","1","0","post-test","sona"
"1640","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1258.14499999979,1,NA,"native","B","29","0","1","post-test","sona"
"1641","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1197.43999999628,1,NA,"hindi","B","5","1","1","post-test","sona"
"1642","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1029.60999999777,1,NA,"hindi","B","19","0","0","post-test","sona"
"1643","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,721.519999999146,1,NA,"native","B","34","0","1","post-test","sona"
"1644","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1310.56499999977,1,NA,"hindi","B","17","0","1","post-test","sona"
"1645","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1023.61500000552,1,NA,"hindi","B","8","1","0","post-test","sona"
"1646","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1134.76500000252,1,NA,"native","B","32","0","1","post-test","sona"
"1647","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1512.06000000093,1,NA,"hindi","B","14","0","1","post-test","sona"
"1648","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1677.27500000183,1,NA,"hindi","B","4","1","1","post-test","sona"
"1649","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1292.79499999393,1,NA,"hindi","B","22","0","0","post-test","sona"
"1650","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1022.92999999918,1,NA,"native","B","25","0","1","post-test","sona"
"1651","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1916.70999999769,1,NA,"hindi","B","7","1","0","post-test","sona"
"1652","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1359.3400000027,1,NA,"native","B","31","0","1","post-test","sona"
"1653","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1165.89000000386,1,NA,"native","B","28","0","1","post-test","sona"
"1654","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1405.620000005,1,NA,"hindi","B","13","0","1","post-test","sona"
"1655","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,975.05000000092,1,NA,"hindi","B","1","1","1","post-test","sona"
"1656","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1326.51500000065,1,NA,"hindi","B","16","0","1","post-test","sona"
"1657","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,887.629999997444,1,NA,"native","B","26","0","1","post-test","sona"
"1658","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,690.770000001066,1,NA,"hindi","B","9","1","0","post-test","sona"
"1659","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,947.724999998172,1,NA,"native","B","30","0","1","post-test","sona"
"1660","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1308.77999999939,1,NA,"hindi","B","23","0","0","post-test","sona"
"1661","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1311.0400000005,1,NA,"hindi","B","11","1","0","post-test","sona"
"1662","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1233.77999999502,1,NA,"hindi","B","18","0","1","post-test","sona"
"1663","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,554.635000000417,1,NA,"native","B","35","0","1","post-test","sona"
"1664","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,2107.92500000389,1,NA,"hindi","B","20","0","0","post-test","sona"
"1665","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,792.804999997315,1,NA,"hindi","B","2","1","1","post-test","sona"
"1666","12031","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1943.06499999948,1,NA,"hindi","A","4","1","1","post-test","sona"
"1667","12031","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1900.54000000237,1,NA,"hindi","A","22","0","0","post-test","sona"
"1668","12031","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1264.3500000122,1,NA,"native","A","25","0","1","post-test","sona"
"1669","12031","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1379.4099999941,1,NA,"hindi","A","7","1","0","post-test","sona"
"1670","12031","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1288.13499998068,1,NA,"native","A","31","0","1","post-test","sona"
"1671","12031","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1060.82000001334,1,NA,"native","A","28","0","1","post-test","sona"
"1672","12031","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1791.12000000896,1,NA,"hindi","A","13","0","1","post-test","sona"
"1673","12031","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1113.65499999374,1,NA,"hindi","A","1","1","1","post-test","sona"
"1674","12031","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1192.60499998927,1,NA,"hindi","A","16","0","1","post-test","sona"
"1675","12031","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1443.49999999395,1,NA,"hindi","A","10","1","0","post-test","sona"
"1676","12031","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1453.63000000361,1,NA,"native","A","29","0","1","post-test","sona"
"1677","12031","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1305.83999998635,1,NA,"hindi","A","5","1","1","post-test","sona"
"1678","12031","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1220.18999996362,1,NA,"hindi","A","19","0","0","post-test","sona"
"1679","12031","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1380.66999998409,1,NA,"native","A","34","0","1","post-test","sona"
"1680","12031","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1272.53499999642,1,NA,"hindi","A","17","0","1","post-test","sona"
"1681","12031","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1286.21499997098,1,NA,"hindi","A","8","1","0","post-test","sona"
"1682","12031","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1135.92500000959,1,NA,"native","A","32","0","1","post-test","sona"
"1683","12031","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1652.36000000732,1,NA,"hindi","A","14","0","1","post-test","sona"
"1684","12031","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,2197.67000002321,1,NA,"hindi","A","12","1","0","post-test","sona"
"1685","12031","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1375.56999997469,1,NA,"native","A","36","0","1","post-test","sona"
"1686","12031","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1420.28000002028,1,NA,"hindi","A","6","1","1","post-test","sona"
"1687","12031","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1612.38500004401,1,NA,"hindi","A","24","0","0","post-test","sona"
"1688","12031","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1389.62500001071,1,NA,"native","A","33","0","1","post-test","sona"
"1689","12031","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1427.1450000233,1,NA,"hindi","A","3","1","1","post-test","sona"
"1690","12031","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1292.01500001363,1,NA,"hindi","A","21","0","0","post-test","sona"
"1691","12031","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1459.96000000741,1,NA,"native","A","27","0","1","post-test","sona"
"1692","12031","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1452.76000001468,1,NA,"hindi","A","15","0","1","post-test","sona"
"1693","12031","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,821.190000046045,1,NA,"native","A","26","0","1","post-test","sona"
"1694","12031","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1461.84000000358,1,NA,"hindi","A","9","1","0","post-test","sona"
"1695","12031","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1276.26499999315,1,NA,"native","A","30","0","1","post-test","sona"
"1696","12031","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1890.34000004176,1,NA,"hindi","A","23","0","0","post-test","sona"
"1697","12031","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1378.28999996418,1,NA,"hindi","A","11","1","0","post-test","sona"
"1698","12031","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1345.26999999071,1,NA,"hindi","A","18","0","1","post-test","sona"
"1699","12031","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1599.51500000898,1,NA,"native","A","35","0","1","post-test","sona"
"1700","12031","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1518.24999996461,1,NA,"hindi","A","20","0","0","post-test","sona"
"1701","12031","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1416.15999996429,1,NA,"hindi","A","2","1","1","post-test","sona"
"1702","4441","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,2248.72999999934,1,NA,"hindi","B","12","1","0","post-test","sona"
"1703","4441","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1467.24499999982,1,NA,"native","B","36","0","1","post-test","sona"
"1704","4441","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,2207.75499999945,1,NA,"hindi","B","6","1","1","post-test","sona"
"1705","4441","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1878.12000000122,1,NA,"hindi","B","24","0","0","post-test","sona"
"1706","4441","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,948.539999999412,1,NA,"native","B","33","0","1","post-test","sona"
"1707","4441","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1560.56499999977,1,NA,"hindi","B","3","1","1","post-test","sona"
"1708","4441","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,2404.06500000061,1,NA,"hindi","B","21","0","0","post-test","sona"
"1709","4441","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,361.969999999914,1,NA,"native","B","27","0","1","post-test","sona"
"1710","4441","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1483.41500000059,1,NA,"hindi","B","15","0","1","post-test","sona"
"1711","4441","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1232.24000000115,1,NA,"hindi","B","4","1","1","post-test","sona"
"1712","4441","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1430.18000000122,1,NA,"hindi","B","22","0","0","post-test","sona"
"1713","4441","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,444.574999999517,1,NA,"native","B","25","0","1","post-test","sona"
"1714","4441","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1152.26499999879,1,NA,"hindi","B","7","1","0","post-test","sona"
"1715","4441","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,616.409999998752,1,NA,"native","B","31","0","1","post-test","sona"
"1716","4441","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,504.854999999225,1,NA,"native","B","28","0","1","post-test","sona"
"1717","4441","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1774.71499999956,1,NA,"hindi","B","13","0","1","post-test","sona"
"1718","4441","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1005.88499999867,1,NA,"hindi","B","1","1","1","post-test","sona"
"1719","4441","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1420.2949999999,1,NA,"hindi","B","16","0","1","post-test","sona"
"1720","4441","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,807.790000000736,1,NA,"hindi","B","10","1","0","post-test","sona"
"1721","4441","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1204.85999999981,1,NA,"native","B","29","0","1","post-test","sona"
"1722","4441","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,932.92000000109,1,NA,"hindi","B","5","1","1","post-test","sona"
"1723","4441","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,2122.84500000166,1,NA,"hindi","B","19","0","0","post-test","sona"
"1724","4441","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,682.259999999602,1,NA,"native","B","34","0","1","post-test","sona"
"1725","4441","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,2947.73499999975,1,NA,"hindi","B","17","0","1","post-test","sona"
"1726","4441","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,825.315000000031,1,NA,"hindi","B","8","1","0","post-test","sona"
"1727","4441","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,795.460000001185,1,NA,"native","B","32","0","1","post-test","sona"
"1728","4441","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,2042.17499999865,1,NA,"hindi","B","14","0","1","post-test","sona"
"1729","4441","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,305.539999999397,1,NA,"native","B","26","0","1","post-test","sona"
"1730","4441","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,845.049999999872,1,NA,"hindi","B","9","1","0","post-test","sona"
"1731","4441","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1092.41000000108,1,NA,"native","B","30","0","1","post-test","sona"
"1732","4441","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1033.72499999934,1,NA,"hindi","B","23","0","0","post-test","sona"
"1733","4441","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1170.69499999884,1,NA,"hindi","B","11","1","0","post-test","sona"
"1734","4441","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1241.37999999948,1,NA,"hindi","B","18","0","1","post-test","sona"
"1735","4441","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,757.270000000077,1,NA,"native","B","35","0","1","post-test","sona"
"1736","4441","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1180.0149999999,1,NA,"hindi","B","20","0","0","post-test","sona"
"1737","4441","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,833.725000000442,1,NA,"hindi","B","2","1","1","post-test","sona"
"1738","11944","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,493,1,NA,"native","A","26","0","1","post-test","sona"
"1739","11944","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1041,1,NA,"hindi","A","9","1","0","post-test","sona"
"1740","11944","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1243,1,NA,"native","A","30","0","1","post-test","sona"
"1741","11944","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1742.99999999999,1,NA,"hindi","A","23","0","0","post-test","sona"
"1742","11944","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,2791.99999999999,1,NA,"hindi","A","11","1","0","post-test","sona"
"1743","11944","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1423,1,NA,"hindi","A","18","0","1","post-test","sona"
"1744","11944","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,486,1,NA,"native","A","35","0","1","post-test","sona"
"1745","11944","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1190,1,NA,"hindi","A","20","0","0","post-test","sona"
"1746","11944","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,983,1,NA,"hindi","A","2","1","1","post-test","sona"
"1747","11944","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1453,1,NA,"hindi","A","12","1","0","post-test","sona"
